Image,Inference Time,Scores,Entities
152.jpg,0.06961202621459961,"[0.9009931  0.71951723 0.12537532 0.09778228 0.09014854 0.07755296
 0.0731748  0.07266663 0.07108258 0.06803767 0.06778061 0.06631468
 0.06530242 0.06400934 0.06059314 0.05889239 0.0581546  0.05669774
 0.05659392 0.05353839 0.05333344 0.05270102 0.05215945 0.05178149
 0.05087189 0.0506114  0.05019947 0.0501632  0.04989181 0.04943822
 0.0494337  0.04927619 0.04871956 0.04725081 0.04721363 0.04631572
 0.04519661 0.04501759 0.04497421 0.04453893 0.04427609 0.04348917
 0.04280213 0.04274169 0.04202984 0.0417417  0.04131046 0.04097044
 0.04085694 0.040438   0.03948184 0.03931534 0.03885175 0.0383204
 0.03750245 0.0371941  0.03672425 0.03661817 0.03617505 0.03575031
 0.03560473 0.03554997 0.03523051 0.03481913 0.03450627 0.03442261
 0.03417352 0.03416758 0.03390399 0.03344195 0.03338796 0.03300064
 0.03283237 0.03270829 0.03266642 0.03229834 0.03215006 0.03196718
 0.03195683 0.03174258 0.03170145 0.03138699 0.03121052 0.03099739
 0.03062049 0.03061743 0.03054813 0.03035475 0.03020993 0.03008672
 0.02986653 0.029822   0.02979426 0.02968468 0.0295967  0.02938463
 0.02937928 0.02931216 0.02882127 0.02880287]","[b'Cat' b'Cat' b'Cat' b'Human nose' b'Cat' b'Cat' b'Butterfly'
 b'Human face' b'Cat' b'Cat' b'Cat' b'Human nose' b'Cat' b'Cat'
 b'Clothing' b'Cat' b'Cat' b'Cat' b'Clothing' b'Cat' b'Cat' b'Cat'
 b'Human eye' b'Cat' b'Human face' b'Cat' b'Human nose' b'Cat' b'Cat'
 b'Cat' b'Clothing' b'Cat' b'Clothing' b'Human ear' b'Cat' b'Human face'
 b'Cat' b'Human ear' b'Cat' b'Human eye' b'Cat' b'Cat' b'Human face'
 b'Cat' b'Butterfly' b'Cat' b'Clothing' b'Cat' b'Clothing' b'Human face'
 b'Human nose' b'Cat' b'Cat' b'Human face' b'Cat' b'Clothing'
 b'Human nose' b'Cat' b'Human face' b'Clothing' b'Cat' b'Fish' b'Cat'
 b'Dog' b'Cat' b'Flower' b'Fish' b'Human face' b'Cat' b'Human face' b'Cat'
 b'Human face' b'Fish' b'Cat' b'Fish' b'Cat' b'Cat' b'Tree' b'Cat'
 b'Clothing' b'Cat' b'Cat' b'Tree' b'Human eye' b'Clothing' b'Human face'
 b'Human face' b'Tree' b'Tree' b'Cat' b'Human face' b'Cat' b'Cat'
 b'Human eye' b'Clothing' b'Flower' b'Fish' b'Cat' b'Cat' b'Human face']"
153.jpg,0.07031011581420898,"[0.90722    0.30104318 0.16485709 0.1418962  0.12309466 0.11562376
 0.11335437 0.11220895 0.11114769 0.10665084 0.10356919 0.09778638
 0.09087495 0.08976709 0.08959924 0.08671013 0.0862708  0.08586191
 0.08500379 0.08135617 0.08022811 0.07740062 0.07582924 0.07535659
 0.07462386 0.07416111 0.07183354 0.07115073 0.07108729 0.06966818
 0.06694638 0.06527887 0.06440803 0.06316278 0.06041822 0.0598535
 0.05958071 0.05825681 0.05804229 0.05768494 0.05766446 0.05698408
 0.0566793  0.0564039  0.05602063 0.05543113 0.05529659 0.05454877
 0.05366002 0.05362519 0.05299698 0.05242201 0.05205032 0.05191842
 0.05156201 0.05096238 0.05057541 0.05004174 0.04963585 0.0486289
 0.04858381 0.04858284 0.04857237 0.04819885 0.04791233 0.0475135
 0.04708874 0.04694542 0.0468984  0.04609402 0.04607042 0.04599903
 0.04592056 0.04568694 0.04557223 0.04548441 0.04547578 0.04498405
 0.04497598 0.04468535 0.04460532 0.04457198 0.04437783 0.04435409
 0.04377663 0.04368066 0.04340906 0.0432133  0.04309233 0.04284675
 0.04274432 0.04267441 0.042563   0.04238689 0.04225354 0.04221784
 0.04205193 0.04191024 0.04178094 0.04154982]","[b'Cat' b'Cat' b'Human face' b'Cat' b'Clothing' b'Cat' b'Human face'
 b'Cat' b'Cat' b'Human nose' b'Clothing' b'Cat' b'Human nose' b'Cat'
 b'Clothing' b'Clothing' b'Cat' b'Cat' b'Clothing' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Clothing' b'Cat' b'Clothing' b'Human eye'
 b'Cat' b'Cat' b'Cat' b'Cat' b'Clothing' b'Cat' b'Human arm' b'Clothing'
 b'Clothing' b'Human eye' b'Human face' b'Clothing' b'Fashion accessory'
 b'Cat' b'Human face' b'Clothing' b'Cat' b'Clothing' b'Human arm'
 b'Clothing' b'Clothing' b'Human face' b'Man' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Clothing' b'Clothing' b'Human arm' b'Clothing'
 b'Cat' b'Human eye' b'Human arm' b'Cat' b'Man' b'Human face' b'Clothing'
 b'Cat' b'Human face' b'Human eye' b'Cat' b'Clothing' b'Cat' b'Footwear'
 b'Clothing' b'Clothing' b'Clothing' b'Man' b'Human nose' b'Clothing'
 b'Human arm' b'Cat' b'Human arm' b'Clothing' b'Cat' b'Footwear'
 b'Human eye' b'Human hair' b'Clothing' b'Human hair' b'Footwear'
 b'Human hair' b'Clothing' b'Human face' b'Cat' b'Cat' b'Clothing' b'Cat'
 b'Clothing' b'Human hair' b'Cat' b'Cat']"
154.jpg,0.06790351867675781,"[0.95586014 0.12682022 0.12263951 0.11932991 0.11501389 0.11260691
 0.10708434 0.10596841 0.09849124 0.0977967  0.09283827 0.09042083
 0.089361   0.0885547  0.08735655 0.08552121 0.0841822  0.08359561
 0.08355633 0.08308114 0.08187239 0.08089837 0.07716437 0.07591224
 0.07583348 0.07501767 0.07465267 0.07344358 0.07323189 0.07274532
 0.07272466 0.07246432 0.07051352 0.07029608 0.07024233 0.06962701
 0.06949292 0.06914023 0.06833761 0.06812925 0.06687063 0.06582737
 0.06470783 0.06449155 0.06436195 0.06402712 0.06397111 0.06356388
 0.06331388 0.06284868 0.0623457  0.06231833 0.06225813 0.06220822
 0.06121036 0.06078636 0.06074177 0.06056729 0.06017571 0.05961226
 0.0584957  0.05830181 0.05822147 0.05821509 0.05817239 0.05812401
 0.05801628 0.05791366 0.05778976 0.05761276 0.05749858 0.05729573
 0.05715318 0.05683982 0.05679461 0.05675698 0.05636676 0.05631567
 0.05622129 0.05612613 0.05579986 0.05547867 0.0551532  0.05509291
 0.05500641 0.05429123 0.05393263 0.05368936 0.0532698  0.05322993
 0.05191356 0.05165729 0.05121031 0.05082832 0.05036417 0.05024514
 0.04993695 0.04991617 0.04945438 0.04938176]","[b'Cat' b'Footwear' b'Human nose' b'Footwear' b'Clothing' b'Human eye'
 b'Clothing' b'Footwear' b'Human leg' b'Footwear' b'Cat' b'Human leg'
 b'Clothing' b'Cat' b'Clothing' b'Footwear' b'Footwear' b'Human arm'
 b'Human nose' b'Cat' b'Clothing' b'Human leg' b'Human nose' b'Footwear'
 b'Clothing' b'Cat' b'Clothing' b'Cat' b'Cat' b'Clothing' b'Cat'
 b'Human eye' b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Clothing'
 b'Human eye' b'Cat' b'Human leg' b'Cat' b'Footwear' b'Human nose'
 b'Human nose' b'Human face' b'Clothing' b'Cat' b'Footwear' b'Footwear'
 b'Human nose' b'Footwear' b'Footwear' b'Clothing' b'Human nose'
 b'Human face' b'Clothing' b'Human nose' b'Clothing' b'Footwear' b'Cat'
 b'Human leg' b'Footwear' b'Human face' b'Cat' b'Cat' b'Footwear' b'Cat'
 b'Cat' b'Human eye' b'Clothing' b'Human eye' b'Footwear' b'Cat' b'Cat'
 b'Footwear' b'Clothing' b'Human arm' b'Human arm' b'Footwear' b'Cat'
 b'Cat' b'Human eye' b'Cat' b'Footwear' b'Clothing' b'Clothing'
 b'Human eye' b'Human face' b'Human eye' b'Clothing' b'Cat' b'Cat'
 b'Human eye' b'Footwear' b'Cat' b'Cat' b'Human nose' b'Human leg'
 b'Clothing' b'Footwear']"
155.jpg,0.07201814651489258,"[0.90769947 0.155553   0.13613681 0.12886134 0.12837924 0.12481941
 0.11665121 0.11265658 0.10653452 0.106288   0.10579092 0.10323704
 0.10122325 0.09964835 0.09933295 0.09814065 0.09778313 0.09752952
 0.0947291  0.0942082  0.09183175 0.09110524 0.08998781 0.08869572
 0.08712298 0.08554023 0.08537768 0.08508345 0.08389127 0.08362664
 0.08355144 0.08348812 0.08171752 0.08098418 0.08002497 0.07943208
 0.07859824 0.07812402 0.07736053 0.07710108 0.07686771 0.07651429
 0.0760274  0.07598957 0.07543967 0.07515146 0.07412561 0.07372995
 0.07330771 0.07214127 0.07195575 0.07185015 0.07173722 0.07080749
 0.07049761 0.06970923 0.06909948 0.06906343 0.06800336 0.06778538
 0.06768658 0.06716283 0.06706677 0.06641395 0.06630334 0.06480779
 0.06434188 0.06409445 0.0639073  0.06380009 0.06234216 0.0616753
 0.06119736 0.0609822  0.06091501 0.06065118 0.0602273  0.06021133
 0.06018046 0.06014269 0.06013235 0.0598038  0.05942695 0.05942627
 0.05939135 0.05938228 0.05893213 0.05873394 0.0584665  0.05819159
 0.05742646 0.05701538 0.0569387  0.05646832 0.05511713 0.05497782
 0.05493555 0.05443791 0.05434116 0.05408442]","[b'Cat' b'Footwear' b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Footwear'
 b'Footwear' b'Clothing' b'Clothing' b'Footwear' b'Clothing' b'Footwear'
 b'Footwear' b'Cat' b'Human nose' b'Footwear' b'Footwear' b'Footwear'
 b'Cat' b'Footwear' b'Human eye' b'Footwear' b'Clothing' b'Footwear'
 b'Human arm' b'Human face' b'Human nose' b'Cat' b'Footwear' b'Human leg'
 b'Human nose' b'Footwear' b'Clothing' b'Footwear' b'Human nose'
 b'Footwear' b'Clothing' b'Human nose' b'Human face' b'Cat' b'Clothing'
 b'Clothing' b'Human nose' b'Human face' b'Footwear' b'Clothing' b'Wheel'
 b'Cat' b'Human arm' b'Human face' b'Footwear' b'Human arm' b'Human arm'
 b'Footwear' b'Footwear' b'Clothing' b'Human face' b'Clothing' b'Footwear'
 b'Clothing' b'Footwear' b'Human leg' b'Human nose' b'Human arm'
 b'Human eye' b'Clothing' b'Human arm' b'Footwear' b'Clothing'
 b'Human leg' b'Human eye' b'Clothing' b'Human face' b'Man' b'Cat'
 b'Human nose' b'Human face' b'Clothing' b'Footwear' b'Human face'
 b'Footwear' b'Footwear' b'Footwear' b'Clothing' b'Clothing' b'Human arm'
 b'Human leg' b'Human arm' b'Human eye' b'Footwear' b'Footwear'
 b'Human face' b'Clothing' b'Clothing' b'Human arm' b'Clothing'
 b'Footwear' b'Clothing' b'Human eye']"
156.jpg,0.07082176208496094,"[0.76215816 0.11839224 0.11634006 0.09399838 0.09242297 0.08927412
 0.08924877 0.08660498 0.08523294 0.08300478 0.08256285 0.08229456
 0.07882265 0.07829808 0.0780747  0.07737923 0.07542711 0.07493699
 0.07490208 0.07371689 0.07351287 0.0732412  0.07308099 0.07268554
 0.07224139 0.0720534  0.07076755 0.06876355 0.06874081 0.06857424
 0.06752384 0.06704246 0.06692953 0.06655283 0.06646025 0.06635257
 0.06611507 0.06531238 0.06440504 0.06400879 0.06399148 0.06309211
 0.06308576 0.06238819 0.06231755 0.06167112 0.06134984 0.06094865
 0.06078764 0.06036763 0.06024641 0.05976837 0.05946026 0.05943699
 0.05942278 0.05939069 0.05896294 0.0586807  0.05814749 0.05765715
 0.05764863 0.05723526 0.05715305 0.05636974 0.05626288 0.05613165
 0.05565399 0.05556897 0.05506931 0.05497228 0.05490945 0.0537062
 0.05340184 0.05321582 0.05306575 0.05282698 0.05246613 0.05124347
 0.05113735 0.05097041 0.05042107 0.04948479 0.04935109 0.04923571
 0.04853712 0.04844023 0.04822061 0.0481869  0.04757266 0.04734896
 0.04677932 0.04674637 0.0462918  0.04614048 0.0460851  0.04588779
 0.04578755 0.04574467 0.04569848 0.04550249]","[b'Cat' b'Human face' b'Shelf' b'Shelf' b'Human face' b'Shelf'
 b'Human face' b'Human face' b'Shelf' b'Bottle' b'Shelf' b'Shelf' b'Cat'
 b'Shelf' b'Shelf' b'Shelf' b'Shelf' b'Shelf' b'Shelf' b'Shelf' b'Shelf'
 b'Table' b'Bottle' b'Shelf' b'Shelf' b'Bottle' b'Clothing' b'Shelf'
 b'Shelf' b'Shelf' b'Human face' b'Cat' b'Shelf' b'Human face'
 b'Human face' b'Shelf' b'Shelf' b'Shelf' b'Shelf' b'Shelf' b'Human eye'
 b'Clothing' b'Shelf' b'Shelf' b'Dog' b'Shelf' b'Bottle' b'Plant' b'Plant'
 b'Cat' b'Table' b'Shelf' b'Table' b'Shelf' b'Cat' b'Shelf' b'Human face'
 b'Shelf' b'Shelf' b'Clothing' b'Shelf' b'Shelf' b'Human eye' b'Shelf'
 b'Shelf' b'Shelf' b'Book' b'Chair' b'Plant' b'Shelf' b'Shelf' b'Shelf'
 b'Shelf' b'Shelf' b'Shelf' b'Shelf' b'Table' b'Bottle' b'Shelf' b'Shelf'
 b'Human eye' b'Chair' b'Furniture' b'Window' b'Shelf' b'Human face'
 b'Shelf' b'Shelf' b'Shelf' b'Human eye' b'Human face' b'Cat' b'Cat'
 b'Shelf' b'Chair' b'Shelf' b'Table' b'Shelf' b'Plant' b'Clothing']"
157.jpg,0.06844115257263184,"[0.9633902  0.0814188  0.07724699 0.07453296 0.07341211 0.07281986
 0.06951228 0.06917922 0.0688077  0.06873453 0.06863907 0.06774285
 0.06608464 0.06502073 0.06449447 0.06236326 0.06220285 0.06191286
 0.06187594 0.06062467 0.05975171 0.05877944 0.05825249 0.05818034
 0.05797111 0.05780761 0.05699638 0.05643636 0.05603262 0.05453703
 0.05356869 0.0528362  0.05283006 0.05264732 0.0525029  0.05227409
 0.05138868 0.05109789 0.05085332 0.04924083 0.04895369 0.04894989
 0.0485392  0.0484821  0.04825487 0.04783481 0.04782715 0.04752742
 0.04732237 0.0465178  0.04574397 0.04538754 0.0451532  0.04510707
 0.04468917 0.04453847 0.04436361 0.04434666 0.04403841 0.04398854
 0.0437186  0.04364282 0.04359757 0.04351687 0.04330649 0.04322346
 0.0430802  0.04304841 0.04299778 0.04298918 0.04295379 0.04277965
 0.04258893 0.04233459 0.04215089 0.04208705 0.04188457 0.04179405
 0.04160199 0.04155301 0.04152224 0.04139423 0.04096545 0.04079075
 0.04076308 0.04041795 0.04034499 0.03971004 0.03962292 0.03936592
 0.03868711 0.0384343  0.0384294  0.03777084 0.03768454 0.03758695
 0.03737735 0.03721668 0.03713092 0.03699297]","[b'Cat' b'Window' b'Window' b'Window' b'Window' b'Window' b'Window'
 b'Window' b'Clothing' b'Window' b'Window' b'Window' b'Cat' b'Window'
 b'Window' b'Cat' b'Window' b'Cat' b'Window' b'Window' b'Window' b'Cat'
 b'Window' b'Cat' b'Human face' b'Window' b'Window' b'Window' b'Window'
 b'Cat' b'Tree' b'Window' b'Tree' b'Window' b'Window' b'Window' b'Window'
 b'Cat' b'Window' b'Window' b'Human eye' b'Chair' b'Window' b'Window'
 b'Cat' b'Chair' b'Window' b'Window' b'Window' b'Furniture' b'Cat'
 b'Window' b'Human face' b'Window' b'Human face' b'Window' b'Human face'
 b'Cat' b'Window' b'Window' b'Cat' b'Window' b'Window' b'Cat' b'Cat'
 b'Plant' b'Window' b'Window' b'Cat' b'Window' b'Window' b'Human eye'
 b'Human face' b'Chair' b'Furniture' b'Cat' b'Window' b'Human face'
 b'Window' b'Cat' b'Human face' b'Clothing' b'Window' b'Tree' b'Window'
 b'Window' b'Window' b'Human hair' b'Cat' b'Cat' b'Chair' b'Window'
 b'Human nose' b'Window' b'Cat' b'Window' b'Chair' b'Window' b'Plant'
 b'Clothing']"
158.jpg,0.06912064552307129,"[0.94201195 0.09290358 0.08933122 0.08223262 0.08087441 0.07929496
 0.07818887 0.07487789 0.07372606 0.07239674 0.06193193 0.05986621
 0.05878376 0.05793834 0.05700296 0.05642581 0.05404368 0.05394851
 0.05277966 0.05186766 0.05170555 0.05083396 0.05044206 0.05028131
 0.05026761 0.05014433 0.04861467 0.04807424 0.04802697 0.04684765
 0.04669186 0.04668344 0.04660146 0.04646634 0.04536555 0.04349105
 0.0433205  0.04317605 0.04141447 0.04113673 0.04055302 0.04015907
 0.04007894 0.0395717  0.03949973 0.03910357 0.03866881 0.03851417
 0.03836773 0.03827731 0.03775523 0.03725467 0.03724747 0.03681764
 0.0366089  0.03631542 0.03597795 0.03596839 0.03585548 0.03573626
 0.03535455 0.03517494 0.03499673 0.03476203 0.03453414 0.03413444
 0.03409404 0.03379032 0.03358567 0.03351958 0.03296966 0.03294406
 0.03286237 0.03279455 0.03276435 0.03245295 0.03239009 0.03224446
 0.03217943 0.0319916  0.0316756  0.03145052 0.03091524 0.03088979
 0.03087871 0.03048268 0.0303188  0.03023295 0.0302031  0.03020236
 0.02998153 0.02992211 0.02979249 0.02956435 0.02926032 0.02920086
 0.02911997 0.02905234 0.02873303 0.0283305 ]","[b'Cat' b'Human nose' b'Cat' b'Window' b'Human mouth' b'Human face'
 b'Human nose' b'Human eye' b'Human eye' b'Human nose' b'Window' b'Window'
 b'Human eye' b'Window' b'Human eye' b'Human face' b'Window' b'Cat'
 b'Window' b'Window' b'Human face' b'Cat' b'Window' b'Window' b'Human eye'
 b'Human nose' b'Human nose' b'Human nose' b'Human mouth' b'Window'
 b'Human head' b'Human eye' b'Cat' b'Human mouth' b'Clothing'
 b'Human hair' b'Human face' b'Cat' b'Cat' b'Cat' b'Human face'
 b'Human mouth' b'Cat' b'Window' b'Human face' b'Window' b'Cat'
 b'Human face' b'Human eye' b'Human eye' b'Human eye' b'Human nose'
 b'Human nose' b'Human mouth' b'Cat' b'Window' b'Clothing' b'Human face'
 b'Window' b'Cat' b'Human nose' b'Cat' b'Human eye' b'Cat' b'Human eye'
 b'Tree' b'Human face' b'Window' b'Clothing' b'Human face' b'Cat'
 b'Human face' b'Clothing' b'Human face' b'Human face' b'Window'
 b'Human face' b'Human nose' b'Fish' b'Clothing' b'Clothing' b'Window'
 b'Human eye' b'Window' b'Window' b'Window' b'Human mouth' b'Human hair'
 b'Human face' b'Cat' b'Human head' b'Human nose' b'Tree' b'Window'
 b'Clothing' b'Human face' b'Human mouth' b'Tree' b'Cat' b'Human nose']"
16.jpg,0.06720733642578125,"[0.9583762  0.13329571 0.10403945 0.09169358 0.0764086  0.07257597
 0.06960803 0.06868944 0.0684613  0.06541614 0.0649829  0.0626462
 0.06060733 0.05955001 0.05874657 0.05857249 0.05711334 0.05515948
 0.05412421 0.05394145 0.05353213 0.05298615 0.05180084 0.05133699
 0.0511632  0.05070444 0.04954237 0.04927962 0.04841577 0.04799085
 0.04783421 0.04750729 0.04730387 0.04634341 0.0463158  0.04611728
 0.04589273 0.04583792 0.04502629 0.04501219 0.0446783  0.04403181
 0.0436217  0.04326949 0.04264586 0.04261379 0.04211326 0.04211049
 0.04158996 0.04157069 0.04148491 0.04126354 0.04056153 0.04052361
 0.04049554 0.04037683 0.03988402 0.03953894 0.03830889 0.03772149
 0.03767624 0.03737291 0.037021   0.03662333 0.03602194 0.03588983
 0.03566145 0.03560514 0.03546626 0.03521799 0.03492827 0.03452207
 0.0345015  0.03407982 0.03395262 0.03389353 0.03372628 0.03351305
 0.0332858  0.03300589 0.03262142 0.03235774 0.03206274 0.03194051
 0.03166365 0.03141088 0.0313612  0.03132825 0.03101832 0.03030257
 0.03007853 0.02988969 0.02988711 0.02975226 0.02971333 0.02962346
 0.02924433 0.02920226 0.02905138 0.02883973]","[b'Cat' b'Cat' b'Footwear' b'Human nose' b'Clothing' b'Footwear'
 b'Human eye' b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Footwear'
 b'Human eye' b'Footwear' b'Footwear' b'Footwear' b'Cat' b'Human eye'
 b'Footwear' b'Cat' b'Footwear' b'Human eye' b'Clothing' b'Human eye'
 b'Footwear' b'Human eye' b'Footwear' b'Human eye' b'Human nose'
 b'Human eye' b'Human eye' b'Cat' b'Human eye' b'Human eye' b'Footwear'
 b'Human nose' b'Cat' b'Human nose' b'Human nose' b'Human eye'
 b'Human eye' b'Footwear' b'Footwear' b'Human eye' b'Human nose' b'Cat'
 b'Cat' b'Cat' b'Human eye' b'Footwear' b'Human eye' b'Footwear' b'Cat'
 b'Cat' b'Footwear' b'Human eye' b'Footwear' b'Human nose' b'Footwear'
 b'Human eye' b'Human eye' b'Cat' b'Footwear' b'Footwear' b'Cat'
 b'Human eye' b'Cat' b'Footwear' b'Footwear' b'Clothing' b'Footwear'
 b'Human nose' b'Cat' b'Footwear' b'Cat' b'Clothing' b'Footwear' b'Cat'
 b'Human nose' b'Footwear' b'Footwear' b'Footwear' b'Cat' b'Plant' b'Cat'
 b'Footwear' b'Human nose' b'Cat' b'Cat' b'Cat' b'Cat' b'Human eye' b'Man'
 b'Footwear' b'Human nose' b'Human nose' b'Footwear' b'Human eye' b'Cat'
 b'Cat']"
17.jpg,0.0692148208618164,"[0.87542593 0.10756157 0.10280211 0.10278459 0.09617168 0.09304526
 0.09275939 0.08892885 0.08692508 0.07956102 0.07827228 0.07721841
 0.07485501 0.07239966 0.07046568 0.07033806 0.06908341 0.06891603
 0.06786515 0.06753636 0.06588504 0.06555773 0.06536902 0.06529578
 0.06494304 0.06419158 0.06410161 0.06384712 0.06369011 0.0634089
 0.06279505 0.06262533 0.06247983 0.06155166 0.06089427 0.06001732
 0.05982254 0.05934045 0.05906101 0.05788776 0.05764639 0.05712727
 0.05705905 0.05684125 0.05658289 0.0564242  0.05634146 0.05628891
 0.05626186 0.05622963 0.0560693  0.05575123 0.0556379  0.05532094
 0.05511956 0.05479649 0.05453254 0.05434136 0.05403753 0.05301645
 0.05282773 0.05265111 0.05254122 0.05234815 0.05233005 0.05218593
 0.05216238 0.05193805 0.05173102 0.051468   0.05104161 0.05097306
 0.05069993 0.05040487 0.0500879  0.04992802 0.04976841 0.0497242
 0.04969329 0.04886872 0.04866684 0.04854942 0.04849946 0.04834623
 0.04828994 0.048205   0.04816902 0.0480654  0.04782674 0.04775491
 0.04769254 0.04768983 0.04761117 0.0475415  0.047499   0.04690936
 0.04631627 0.04600981 0.04588354 0.04580267]","[b'Cat' b'Human nose' b'Tree' b'Tree' b'Window' b'Plant' b'Human eye'
 b'Tree' b'Cat' b'Tree' b'Plant' b'Plant' b'Plant' b'Human nose' b'Tree'
 b'Tree' b'Cat' b'Plant' b'Human eye' b'Rabbit' b'Tree' b'Plant' b'Plant'
 b'Plant' b'Plant' b'Footwear' b'Window' b'Plant' b'Tree' b'Human nose'
 b'Plant' b'Plant' b'Plant' b'Cat' b'Tree' b'Cat' b'Plant' b'Plant'
 b'Tree' b'Plant' b'Tree' b'Plant' b'Plant' b'Plant' b'Plant' b'Plant'
 b'Plant' b'Plant' b'Plant' b'Cat' b'Tree' b'Window' b'Tree' b'Plant'
 b'Window' b'Plant' b'Tree' b'Plant' b'Plant' b'Tree' b'Footwear'
 b'Human nose' b'Plant' b'Plant' b'Plant' b'Plant' b'Tree' b'Plant'
 b'Plant' b'Plant' b'Plant' b'Plant' b'Plant' b'Human nose' b'Cat' b'Tree'
 b'Plant' b'Plant' b'Tree' b'Plant' b'Plant' b'Plant' b'Human nose'
 b'Plant' b'Human nose' b'Window' b'Human face' b'Plant' b'Tree' b'Plant'
 b'Tree' b'Human nose' b'Plant' b'Human nose' b'Tree' b'Human nose'
 b'Plant' b'Tree' b'Plant' b'Tree']"
18.jpg,0.06911206245422363,"[0.87865067 0.07226957 0.0596827  0.05805682 0.05367457 0.0479398
 0.04655107 0.04457927 0.04385325 0.0433623  0.04217028 0.03903929
 0.03837797 0.03805433 0.03785339 0.03751104 0.03729982 0.03705984
 0.0370551  0.03664703 0.03635777 0.03587854 0.03582869 0.03582329
 0.03552989 0.03508783 0.03502037 0.03483624 0.0345283  0.03448536
 0.03438671 0.0342617  0.03384704 0.03380797 0.03368678 0.03312307
 0.03303801 0.0328115  0.03246345 0.03174494 0.0316858  0.03118719
 0.03110482 0.03074285 0.03073225 0.03031454 0.030128   0.03005094
 0.02983551 0.02978726 0.02948682 0.02942419 0.02942384 0.02933836
 0.02929077 0.0291812  0.02897701 0.02888639 0.0287579  0.02875623
 0.02863253 0.02853612 0.02818045 0.02815943 0.02806    0.02797024
 0.02786241 0.02759151 0.02758289 0.02729716 0.02715942 0.02713564
 0.02695922 0.02682584 0.02653368 0.02615816 0.02600401 0.02599895
 0.02594798 0.02582698 0.02567228 0.02552101 0.02525115 0.0249895
 0.02495905 0.02473592 0.02471606 0.02462386 0.02462312 0.02461761
 0.02430998 0.02425433 0.02402648 0.02387569 0.023758   0.02365016
 0.02364456 0.02350836 0.02344562 0.02337829]","[b'Cat' b'Human eye' b'Cat' b'Cat' b'Human eye' b'Clothing'
 b'Fashion accessory' b'Fashion accessory' b'Fashion accessory'
 b'Clothing' b'Cat' b'Fashion accessory' b'Fashion accessory' b'Clothing'
 b'Fashion accessory' b'Fashion accessory' b'Clothing' b'Human eye'
 b'Fashion accessory' b'Cat' b'Clothing' b'Human face' b'Clothing'
 b'Human eye' b'Fashion accessory' b'Clothing' b'Fashion accessory'
 b'Fashion accessory' b'Cat' b'Footwear' b'Fashion accessory' b'Human eye'
 b'Cat' b'Clothing' b'Cat' b'Fashion accessory' b'Human face' b'Clothing'
 b'Fashion accessory' b'Fashion accessory' b'Fashion accessory'
 b'Fashion accessory' b'Fashion accessory' b'Clothing'
 b'Fashion accessory' b'Human mouth' b'Fashion accessory' b'Clothing'
 b'Clothing' b'Clothing' b'Fashion accessory' b'Human eye' b'Cat'
 b'Fashion accessory' b'Tree' b'Fashion accessory' b'Fashion accessory'
 b'Human face' b'Clothing' b'Fashion accessory' b'Human eye' b'Cat'
 b'Human eye' b'Clothing' b'Human face' b'Human eye' b'Clothing' b'Flower'
 b'Fashion accessory' b'Fashion accessory' b'Tree' b'Clothing'
 b'Fashion accessory' b'Fashion accessory' b'Strawberry'
 b'Fashion accessory' b'Human face' b'Clothing' b'Clothing' b'Human eye'
 b'Clothing' b'Flower' b'Flower' b'Strawberry' b'Human ear' b'Human face'
 b'Fashion accessory' b'Human mouth' b'Cat' b'Cat' b'Clothing'
 b'Fashion accessory' b'Human nose' b'Human eye' b'Clothing' b'Clothing'
 b'Clothing' b'Tree' b'Clothing' b'Fashion accessory']"
